userName,at,score,content,sentimen
Pengguna Google,2025-01-01 06:52:08,5,paling mudah jika kita berinvestasi di aplikasi ini,Positif
Pengguna Google,2025-01-01 06:39:32,3,Awal pakai bagus  sekarang pas mau buka aplikasi tidak bisa padahal jaringan saya bagus tapi tulisannya tidak ada internet  tolong segera perbaiki,Netral
Pengguna Google,2025-01-01 04:30:57,5,platform investasi terbaik,Positif
Pengguna Google,2024-12-31 19:22:41,4,min gimana yah cara cair in duit ku kalau di cairkan harus ke bibit plus dulu sedangkan aku blom update bibit plus gimana nih soalnya dana darurat ku tolong di jawab min,Positif
Pengguna Google,2024-12-31 16:37:53,1,Gak jelas pencairan dana Luaaamaaaaa buaanggettt Pencairan instan apanya  pernah pencairan saham 6 hari sampai H+0 aja belum dikirim H+1 baru cair  sekarang penacairan reksadana sama aja malah lebih parah udah 5 hari baru acc manager bank  eh suruh nunggu 7 hari lagi Paraaah itu duit mau di pake woy keperluan darurat GILA gak jelas,Negatif
Pengguna Google,2024-12-31 12:23:12,5,bibit ini oke banget gak nyesel deh nabung di bibit pengen dapat cashback 25 ribu masukin kode refferal 25kbanget ingat ya 25kbanget,Positif
Pengguna Google,2024-12-31 07:01:01,1,Aplikasi kocak  Kebanyakan pemeliharaan,Negatif
Pengguna Google,2024-12-31 04:47:35,1,Widraw ke rekening bisa 10 hari an  kalo ada hari libur lain diluar akhir pekan bisa 2 mingguan,Negatif
Pengguna Google,2024-12-31 04:40:27,5,sangat bagus di gunakan muda2han lebih bagus lgi tahun depan,Positif
Pengguna Google,2024-12-30 19:48:30,5,ok,Positif
Pengguna Google,2024-12-30 16:49:42,3,sangat sedikit hasilnya,Netral
Pengguna Google,2024-12-29 07:58:46,5,bagus buat investasi,Positif
Pengguna Google,2024-12-29 00:42:36,5,Sangat aman dan membantu  Min apa ada grup WA diskusi saham husus pngguna bibit ?,Positif
Pengguna Google,2024-12-28 16:13:56,4,Waktu untuk penjualanya lamaaaaaaaaaaaaaaaaaaa      ,Positif
Pengguna Google,2024-12-28 13:03:35,5,Simpel aku suka,Positif
Pengguna Google,2024-12-27 15:52:48,5,Chart nya bisa di bantu lebih detail secara real time setiap pergerakan agar mempermudah investor menentukan pilihannya Untuk semua fitur mudah di pahami,Positif
Pengguna Google,2024-12-27 12:20:03,5,PENCAIRAN SANGAT LAMA,Positif
Pengguna Google,2024-12-27 09:47:45,4,Saya adalah seorang penyandang disabilitas yang ingin mengubah keadaan ekonomi keluarga  namun saat saya mendaftarkan diri untuk membuat akun di aplikasi Bibit saya mengalami kendala dimana akunku harus diperbaharui krn foto selfi dianggap difotokan oleh orang lain  padahal itu dilakukan oleh saya sendiri dgn menggunakan bantuan kaki kanan  Padahal untuk membuat akun di aplikasi yg lain  aku tidak mengalami kendala sedikit pun  Semoga ini bisa menjadi bahan pertimbangan untuk tim developer,Positif
Pengguna Google,2024-12-27 08:55:56,5,Mantap,Positif
Pengguna Google,2024-12-27 08:07:16,1,hati2 aplikasi penipuan dengan dalih pin salah  dan kalian akan kehilangan uang,Negatif
Pengguna Google,2024-12-27 07:31:23,1,Pencairan lama,Negatif
Pengguna Google,2024-12-27 07:24:24,5,muantaaaaps,Positif
Pengguna Google,2024-12-27 02:35:30,1,Proses jual masuk ke saldo RDN walet terlalu lama  belum lagi klo terbentur tanggal merah   terhambat di penjualan bukan di trading nya   👎,Negatif
Pengguna Google,2024-12-26 06:01:41,5,Terimakasih bibit aplikasi rekomendasi investasi yang sangat super aman dan nyaman mudah dipahami dan amanah 💸💸😘,Positif
Pengguna Google,2024-12-26 00:58:23,5,oke,Positif
Pengguna Google,2024-12-25 15:06:39,5,info selalu di gmail  com,Positif
Pengguna Google,2024-12-25 08:24:06,5,Good,Positif
Pengguna Google,2024-12-25 06:41:41,5,saya puas,Positif
Pengguna Google,2024-12-25 02:18:00,5,Sangat Bermanfaat buat saya yang minim ilmu investasi,Positif
Pengguna Google,2024-12-25 01:42:30,5,saya suka sekali,Positif
Pengguna Google,2024-12-24 17:21:54,1,Longinnya lemot banget  ,Negatif
Pengguna Google,2024-12-24 15:26:58,1,pencairannya lama banget,Negatif
Pengguna Google,2024-12-24 14:01:45,5,sangat bagus dan membantu,Positif
Pengguna Google,2024-12-24 12:12:43,5,baik tingkatkan lagi ya sistem keamanan nya,Positif
Pengguna Google,2024-12-24 02:59:25,3,Sayah pengguna baru sangat terima kasih atas bibit raksa dana kalau proses yh ga ribet trimakasih,Netral
Pengguna Google,2024-12-24 02:17:31,5,Aplikasinya sangat bermanfaat,Positif
Pengguna Google,2024-12-23 18:02:04,5,ok,Positif
Pengguna Google,2024-12-23 17:49:08,3,Halo bibit  saya punya akun di bibit tapi email dan nomor telepon saya sudah tidak aktif lagi dan email saya sudah hilang bisakah saya ganti no telepon dan email saya ,Netral
Pengguna Google,2024-12-23 16:14:25,5,membantu,Positif
Pengguna Google,2024-12-23 05:50:23,5,Aplikasinya sangat membantu dan mudah untuk di pelajari bagi investor pemula  Jangan lupa juga bagi yang mau daftar disarankan pake kode referal oknanam karena bakalan dapat cashback 25k  saya juga dulu daftar pake kode referal dan dapat cashback 25k  Semangat para investor 💪,Positif
Pengguna Google,2024-12-23 04:31:16,5,bagus,Positif
Pengguna Google,2024-12-23 02:10:59,5,Saya top up kemudian keesokan harinya saya withdraw  kenapa udah seminggu belum masuk rekening ya? Apa ada jangka waktu tertentu?,Positif
Pengguna Google,2024-12-22 16:59:32,4,semoga saya dapat penghasilan Lebih dari aplikasi bibit,Positif
Pengguna Google,2024-12-22 15:24:03,5,Saran untuk bibit agar kedepannya bisa untuk investasi di kripto juga  Sehingga tidak perlu ganti2 aplikasi untuk investasi di kripto ,Positif
Pengguna Google,2024-12-22 11:58:03,5,Keren!,Positif
Pengguna Google,2024-12-22 06:17:03,1,Pelayanan buruk Dapat uang dari rekening lama sekali Jelek ,Negatif
Pengguna Google,2024-12-22 05:58:11,1,Aneh registrasi data data udah bener trus di suruh login ulang masuk ulang registrasi data data lagi gitu aja terus ga jelas,Negatif
Pengguna Google,2024-12-22 01:07:58,1,Kendala akun bibit tidak bisa dihubungkan dengan bank jago Pelayanan pelanggan lamanya minta ampun Sudah seminggunan lebih disuruh nunggu 🥴,Negatif
Pengguna Google,2024-12-21 19:32:09,5,sebenarnya sudah lama pakai  cuman belum rutin  sekarang coba untuk nabung rutin disini  UI interface mudah digunakan dan simpel cuman minusnya penjelasan untuk orang awam agak susah,Positif
Pengguna Google,2024-12-21 19:30:13,5,Mantap,Positif
Pengguna Google,2024-12-21 16:57:52,5,GOOD,Positif
Pengguna Google,2024-12-21 12:56:27,3,sayang nya biaya admin terlalu gede,Netral
Pengguna Google,2024-12-21 10:45:30,1,Masih banyak kekurangan,Negatif
Pengguna Google,2024-12-21 10:04:36,4,Kemahalan pajak Menjual nya,Positif
Pengguna Google,2024-12-21 01:55:25,5,oke,Positif
Pengguna Google,2024-12-20 14:59:44,2,Kenapaa lama ya sayaa upgrade ke bibit plus uda 3 hari blom di perifikasi terus,Negatif
Pengguna Google,2024-12-20 14:02:22,5,Mantap,Positif
Pengguna Google,2024-12-20 11:46:35,5,Gara gara aplikasi ini jadi keracunan yang namanya investasi  tapi keren nih aplikasi buat investor pemula nggak ribet buat yang nabung reksadana  ama saham  Tampilannya di bikin sederhana dan nggak terlalu banyak angka jadinya nggak bikin pusing duluan (kalo stockbit buat yang udah jago mengenal angka  kalo bibit buat yang masih pemula dan yang nggak mau ribet)  Coba tau aplikasi ini dari dulu beuh duit gua udah banyak sekarang ,Positif
Pengguna Google,2024-12-20 03:32:54,5,the best,Positif
Pengguna Google,2024-12-20 02:04:44,5,Good,Positif
Pengguna Google,2024-12-19 23:44:39,2,susah untuk penguna baru  gak update,Negatif
Pengguna Google,2024-12-19 17:33:35,5,keren  semoga selalu bermanfaat ☺️🙏,Positif
Pengguna Google,2024-12-19 13:11:05,5,Makasih,Positif
Pengguna Google,2024-12-19 12:52:27,5,Mantappp,Positif
Pengguna Google,2024-12-19 06:15:50,5,Terima kasih atas masukan aplikasi nya,Positif
Pengguna Google,2024-12-19 03:00:18,5,sangat mudah dioperasikan ,Positif
Pengguna Google,2024-12-19 01:52:58,5,Mencoba keberuntungan,Positif
Pengguna Google,2024-12-18 15:15:40,3,Susah di jualnya   Proses wd nya susah di ganti Udah hubungi cs nya ga ada solusinya hanya omong aj,Netral
Pengguna Google,2024-12-18 06:43:59,4,Bagus sih   tapi sayang di jaman sekarang prosesnya terlalu lama   kaya misal mau setor atau tariknya itu harus nunggu 2-3 hari  ,Positif
Pengguna Google,2024-12-18 06:17:24,5,lupa kasih bintang,Positif
Pengguna Google,2024-12-18 06:03:53,5,So far so good,Positif
Pengguna Google,2024-12-17 23:27:25,5,Cara untuk ikutan join  dan berapaminim join untuk pemuka kak tolong di infokab,Positif
Pengguna Google,2024-12-17 18:44:42,5,membantu,Positif
Pengguna Google,2024-12-17 14:41:53,5,baik,Positif
Pengguna Google,2024-12-17 13:26:43,5,Tolong dihadirkan untuk pembelian mata uang digital seperti crypto dan bilcoin  ,Positif
Pengguna Google,2024-12-17 08:39:36,5,baik dan bermanfaat,Positif
Pengguna Google,2024-12-17 05:31:00,1,Gilaaaaaaa potongan nya gede bgt gw narik 220k terus nyampe nya dibank 170k anj,Negatif
Pengguna Google,2024-12-17 02:50:19,1,mau jual saham aja susah    ribet   ,Negatif
Pengguna Google,2024-12-17 02:24:34,5,aplikasi bagus,Positif
Pengguna Google,2024-12-16 23:28:56,5,sangat membantu,Positif
Pengguna Google,2024-12-16 23:15:24,5,terpercaya,Positif
Pengguna Google,2024-12-16 17:38:16,4,proses nya lama min,Positif
Pengguna Google,2024-12-16 17:02:44,3,WD nya lama bisa seminggu,Netral
Pengguna Google,2024-12-16 14:08:26,5,Saran upgrade Untuk kedepannya tampilkan saham saham yang mau IPO,Positif
Pengguna Google,2024-12-16 09:46:33,5,tidak ada,Positif
Pengguna Google,2024-12-16 03:41:37,5,mudah digunakan bagi pemula,Positif
Pengguna Google,2024-12-16 03:41:17,5,mantap,Positif
Pengguna Google,2024-12-16 01:42:54,4,mantap,Positif
Pengguna Google,2024-12-15 22:59:32,1,WD nya kelamaan  jaringan bagus tapi masuk aplikasi bibit lemot  sangat payaah,Negatif
Pengguna Google,2024-12-15 16:05:34,5,Pertama memdownlod semuga berkah,Positif
Pengguna Google,2024-12-15 13:27:30,5,good,Positif
Pengguna Google,2024-12-15 11:53:52,2,aku jual hari rabu  sekarang udah minggu ko ga cair cair ya?,Negatif
Pengguna Google,2024-12-15 11:46:22,5,This is the best application for saving  providing the best service and very reliable 🌻,Positif
Pengguna Google,2024-12-15 08:07:24,5,bagus,Positif
Pengguna Google,2024-12-15 06:23:59,5,Bagus,Positif
Pengguna Google,2024-12-15 04:34:14,5,👍👍👍👍,Positif
Pengguna Google,2024-12-14 23:51:19,5,sangat edukatif dan mudah digunakan jd bisa belajar nabung  trims bibit,Positif
Pengguna Google,2024-12-14 07:54:38,5,bagus tapi buat mau nyariin dadakan gak bisa,Positif
Pengguna Google,2024-12-13 23:49:22,1,Bank BCA selalu gagal apaan ini padahal udah benar loh tolong lah,Negatif
Pengguna Google,2024-12-13 17:14:38,5,Saya coba dulu kalau bagus lanjut ,Positif
Pengguna Google,2024-12-13 11:20:56,1,Aplikasi gak rekomended  saldo dana trading sengaja lama tidak ditransfer ke saldo RDN dg alasan lagi proses  Setelah di chat baru dimasukin  Begitu juga pd saat jual reksadana prosesnya lama 7 hari  Kyknya emang sengaja dikontrol sama operator buktinya dichat baru ditransfer  Hati2 Guys   kasih bintang 1 dulu ya   ,Negatif
Pengguna Google,2024-12-13 06:23:51,5,ok,Positif
Pengguna Google,2024-12-13 04:49:54,5,respon cepat oke pokonya buat yang mau nabung buat beli istana😍,Positif
Pengguna Google,2024-12-12 23:52:19,5,the best bibit anjayy,Positif
Pengguna Google,2024-12-12 23:38:16,5,Ok bagus,Positif
Pengguna Google,2024-12-12 19:26:43,5,recomended,Positif
Pengguna Google,2024-12-12 18:25:56,1,sudah berhasil penjualan dana belum masuk udah hampir 2 minggu di Mnc/IDX saja gak nyampe seminggu bahkan penarikan dananya sudah masuk rekening   ,Negatif
Pengguna Google,2024-12-12 12:21:40,5,bagus,Positif
Pengguna Google,2024-12-12 11:31:03,5,Dana raksa menabung sambil investasi sangat membantu sekali  🥰🥰🥰,Positif
Pengguna Google,2024-12-12 11:09:29,1,Agak kecewa saya saya narik uang 1juta 400 yang ke tarik cuma 600 aja trus yang sisaknya kemana kecewa sekali saya udah nunggu lama 7 harian pas hari h malah 600 aja yang bisa di ambil sisanya menghilang,Negatif
Pengguna Google,2024-12-12 09:37:21,5,bagus banget untuk investor pemula  reksadana pasar uang transaksi cepat dan pencairan juga cepat  pokoknya rwcomended untuk di coba,Positif
Pengguna Google,2024-12-12 08:20:45,5,jujur suka bangettt! keren banget aplikasinya  memudahkan untuk pemula  di aplikasinya juga ada semacam video pembelajaran dan media belajar yang lain  jadi bisa nambah wawasan bagi yang pemula  keren pokonya!,Positif
Pengguna Google,2024-12-12 07:36:08,5,mantap,Positif
Pengguna Google,2024-12-12 06:05:35,2,Min kok aku mau buka aplikasi kaga bisa bisa y,Negatif
Pengguna Google,2024-12-12 04:57:14,5,proses cepat,Positif
Pengguna Google,2024-12-12 03:57:30,2,Delay notifikasi 5jm 30mnt  kecewa,Negatif
Pengguna Google,2024-12-11 16:41:55,5,bagus dan sangat recomended,Positif
Pengguna Google,2024-12-11 15:34:39,5,top,Positif
Pengguna Google,2024-12-11 15:11:05,5,keren  apk ini sangat mudah dipahami,Positif
Pengguna Google,2024-12-11 14:02:29,1,Woi tolong lah  kalau ada yang mengajukan penjualan itu dipermudah  Ini tiba-tiba harus nunggu 4 hari buat dapat uang hasil penjualan  Saran gue yaa  Kasih tahu yang gede ke user saat pembelian obligasi atau pasar uang jika pencairan penjualanya itu ada waktunya  jangan pas usernya mau jual  baru klen kasih tahu kntllll!!!  Ini kan membuat kalkulasi jadwal user jadi berantakan  Dah gitu aja,Negatif
Pengguna Google,2024-12-11 05:12:55,4,next better Will more star,Positif
Pengguna Google,2024-12-11 03:46:22,5,Good Job and Good Attitude Reksadana 🤩📝📈📈 ,Positif
Pengguna Google,2024-12-10 15:18:15,5,Bagus,Positif
Pengguna Google,2024-12-10 13:54:57,5,alhamdulillah mencari rejeki,Positif
Pengguna Google,2024-12-10 12:43:40,5,Bagus tapi masih takut pakainya si,Positif
Pengguna Google,2024-12-10 11:56:52,5,good,Positif
Pengguna Google,2024-12-10 05:32:14,4,apk nya tidak bisa dibuka min  mohon solusinya,Positif
Pengguna Google,2024-12-10 04:16:39,5,bagus buat invest,Positif
Pengguna Google,2024-12-10 00:47:30,1,verifikasi ktp terlalu selalu bernasalah padahal koneksi internet saya lancar udah pakek starlink loh jaringan nya masih aja susah,Negatif
Pengguna Google,2024-12-09 22:38:08,5,bagus,Positif
Pengguna Google,2024-12-09 21:55:46,4,yaampun lagi turun²nya🥲,Positif
Pengguna Google,2024-12-09 13:21:46,1,Lambat bnget,Negatif
Pengguna Google,2024-12-09 13:21:04,5,Kemaren ngasih ulasan yang salah    ternyata bukan aplikasi Bibit  tapi Stockbit 😅😅😅 nyari menu buat tarik-tarik garis gak ada  ternyata adanya di Stockbit bukan Bibit    ,Positif
Pengguna Google,2024-12-09 10:30:44,5,sangat baik,Positif
Pengguna Google,2024-12-09 09:26:18,2,Aplikasi stuck di halaman logo  alasannya periksa koneksi  koneksi saya lancar2 saja nih  apa masalah nya dong?,Negatif
Pengguna Google,2024-12-09 09:22:17,1,Ga bisa login,Negatif
Pengguna Google,2024-12-09 07:57:33,5,Luar biasa  respon CS juga cepat,Positif
Pengguna Google,2024-12-09 07:07:27,1,Saya tarik saldo reksadana bri lama bner udh 5hari g cair cair,Negatif
Pengguna Google,2024-12-09 04:48:25,4,good👍,Positif
Pengguna Google,2024-12-09 03:59:20,4,cukup simpel penggunaan nya  mudah dipahami  terimakasih 😁,Positif
Pengguna Google,2024-12-08 15:28:54,5,sangat bagus,Positif
Pengguna Google,2024-12-08 09:36:55,5,aplikasi terpercaya   saran saya untuk kedepannya mungkin aplikasi bibit bisa mempercepat pencairan  Karena mengenal zaman Gen Z yang ingin serba Instan,Positif
Pengguna Google,2024-12-08 07:01:03,1,Karena terlalu banyak persaratan,Negatif
Pengguna Google,2024-12-07 06:05:12,5,ok,Positif
Pengguna Google,2024-12-07 05:30:15,5,dijamin aman,Positif
Pengguna Google,2024-12-07 05:21:16,5,Tambahkan menu untuk investasi emas dong  bbrapa platform investasi emas UI kurang bagus,Positif
Pengguna Google,2024-12-07 02:36:10,1,Uang sya belm masuk,Negatif
Pengguna Google,2024-12-07 02:34:07,3,Kenapa aplikasinya ga bisa di buka? kuota masih banyak dan buat youtube an bisa  siyal kuat tp keterangan periksa koneksi internet?!,Netral
Pengguna Google,2024-12-06 15:35:46,5,aplikasii yg sangat membatuu   ga buat investasi sih kalo di aku   tp lebih ke biar ga ke ambil² wkwkwk   alias bener² nabungg   makasiiii bibit 🤍,Positif
Pengguna Google,2024-12-06 13:33:29,5,matap,Positif
Pengguna Google,2024-12-06 13:05:21,5,semoga semakin baik lagi dan menjadi terdepan dalam menjadi platform investasi ,Positif
Pengguna Google,2024-12-06 12:26:52,5,Aplikasi yang mudah digunakan mantappp,Positif
Pengguna Google,2024-12-06 09:46:02,5,good,Positif
Pengguna Google,2024-12-06 09:28:30,5,Sangat mudah dipahami untuk pemula,Positif
Pengguna Google,2024-12-06 07:32:46,5,Semoga bermanfaat,Positif
Pengguna Google,2024-12-06 03:13:59,5,keren habis ,Positif
Pengguna Google,2024-12-06 00:37:13,5,Baru nyoba,Positif
Pengguna Google,2024-12-05 22:51:07,5,top,Positif
Pengguna Google,2024-12-05 05:30:59,4,Untuk metode pembayaran tambah (BSI) bank Syariah Indonesia dong  ,Positif
Pengguna Google,2024-12-05 04:14:38,5,Aplikasi mudah simple semoga kedepan bibit tambah maju ,Positif
Pengguna Google,2024-12-05 04:06:29,5,Nabung saham,Positif
Pengguna Google,2024-12-05 04:02:19,5,💝,Positif
Pengguna Google,2024-12-05 03:26:25,1,3 minggu pencairan tidak masuk ke rekening  katanya 3 hari - 7 hari entah kemana duit saya hilang tampa kabar  aneh ni apk ,Negatif
Pengguna Google,2024-12-05 02:21:52,5,mantap bibit proses WD nya sangat cepatt    tingkatkan lagi,Positif
Pengguna Google,2024-12-04 15:25:04,5,Cocok untuk pemula yg baru mengenal investasi,Positif
Pengguna Google,2024-12-04 10:10:14,5,full bintang masih pemula,Positif
Pengguna Google,2024-12-04 08:08:46,5,mantap,Positif
Pengguna Google,2024-12-03 23:39:20,2,ribet,Negatif
Pengguna Google,2024-12-03 23:37:18,5,bagus,Positif
Pengguna Google,2024-12-03 22:41:52,5,good,Positif
Pengguna Google,2024-12-03 18:39:32,5,good choice,Positif
Pengguna Google,2024-12-03 15:08:56,5,lumayan untuk saya yang suka dikit2 ngeluarin uang  jadi bisa ketahan karena di tabung di bibit ,Positif
Pengguna Google,2024-12-03 14:38:10,5,Bagus,Positif
Pengguna Google,2024-12-03 14:28:00,5,good,Positif
Pengguna Google,2024-12-03 12:15:02,5,M A N T A P,Positif
Pengguna Google,2024-12-03 00:22:22,4,sejauh ini masih lancar  baik beli atau jual,Positif
Pengguna Google,2024-12-02 18:19:51,5,lumayan,Positif
Pengguna Google,2024-12-02 16:38:19,3,KURANG LENGKAP,Netral
